#depth	age	sigma_age	air_age	sigma_air_age	accu	sigma_accu	thinning	sigma_thinning	LID	sigma_LID	Ddepth	sigma_Ddepth	accu_model	sigma_accu_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
5.599000000000000909e+02	2.500399814392544067e+04	nan	2.154288931525148655e+04	nan	1.347300916697734621e-02	nan	8.714217606964875795e-01	nan	7.395957979648609637e+01	nan	4.562916070024789406e+01	nan	1.247000000000081030e-02	8.256508997727349253e-02	8.537439999999999474e-01	2.483971030102918864e-02	7.209601785714994548e+01	8.601621661418439035e-02	1.174067337016731702e-02	nan	2.016267266316922047e-02	nan
5.604500000000000455e+02	2.505084383860232992e+04	nan	2.159248591470561951e+04	nan	1.332807166341645928e-02	nan	8.712089552753563559e-01	nan	7.378871536219173777e+01	nan	4.551043304655161137e+01	nan	1.235000000000017507e-02	8.256508997727349253e-02	8.535329999999999862e-01	2.483971030102918864e-02	7.178325992064998218e+01	8.601621661418439035e-02	1.161153538972013385e-02	nan	2.474362614645019692e-02	nan
5.610000000000000000e+02	2.509821052884097662e+04	nan	2.163290036301975488e+04	nan	1.349590272288127453e-02	nan	8.709298023033756886e-01	nan	7.378244880952685492e+01	nan	4.549434542023573158e+01	nan	1.252000000000117776e-02	8.256508997727349253e-02	8.532570000000000432e-01	2.483971030102918864e-02	7.164510019843332600e+01	8.601621661418439035e-02	1.175398389034457841e-02	nan	3.028940510650358908e-02	nan
5.615500000000000682e+02	2.514500317422241642e+04	nan	2.166591520753333316e+04	nan	1.393271654030197454e-02	nan	8.707159734519758221e-01	nan	7.393187827373833443e+01	nan	4.557523966506403212e+01	nan	1.293999999999952827e-02	8.256508997727349253e-02	8.530450000000000532e-01	2.483971030102918864e-02	7.168153869050000537e+01	8.601621661418439035e-02	1.213143884521947907e-02	nan	3.090110733012869232e-02	nan
5.621000000000000227e+02	2.519033992339266842e+04	nan	2.169827650738309603e+04	nan	1.384203583773009789e-02	nan	8.704327344987260462e-01	nan	7.407528862774456968e+01	nan	4.565233966381708797e+01	nan	1.286999999999918938e-02	8.256508997727349253e-02	8.527649999999999952e-01	2.483971030102918864e-02	7.171797718256667054e+01	8.601621661418439035e-02	1.204856110526477363e-02	nan	3.006163833890336881e-02	nan
5.626500000000000909e+02	2.523598852783554685e+04	nan	2.173154149409893580e+04	nan	1.299941833913615882e-02	nan	8.702189029111798702e-01	nan	7.421465856212689971e+01	nan	4.572686420909690241e+01	nan	1.209999999999831523e-02	8.256508997727349253e-02	8.525529999999998942e-01	2.483971030102918864e-02	7.175441567463334991e+01	8.601621661418439035e-02	1.131233956556654090e-02	nan	2.790017829802861338e-02	nan
5.632000000000000455e+02	2.528460800188971189e+04	nan	2.176738355895307541e+04	nan	1.265140114664806831e-02	nan	8.699132048812867612e-01	nan	7.433189681341026755e+01	nan	4.578756308592812729e+01	nan	1.178999999999936696e-02	8.256508997727349253e-02	8.522509999999999808e-01	2.483971030102918864e-02	7.179085416670001507e+01	8.601621661418439035e-02	1.100562091771940809e-02	nan	2.611018722239324269e-02	nan
5.637500000000000000e+02	2.533458246531270925e+04	nan	2.180568278643400117e+04	nan	1.291470365563880847e-02	nan	8.697003912186772601e-01	nan	7.440416038187883885e+01	nan	4.582018285432468474e+01	nan	1.204999999999932861e-02	8.256508997727349253e-02	8.520399999999999086e-01	2.483971030102918864e-02	7.182729265876668023e+01	8.601621661418439035e-02	1.123192282178235232e-02	nan	2.629503161541464976e-02	nan
5.643000000000000682e+02	2.538355003824985761e+04	nan	2.184371278444373092e+04	nan	1.335967252784171604e-02	nan	8.694100008017252579e-01	nan	7.445004560790914638e+01	nan	4.583636815374279649e+01	nan	1.247999999999817138e-02	8.256508997727349253e-02	8.517529999999999824e-01	2.483971030102918864e-02	7.183713194448333184e+01	8.601621661418439035e-02	1.161503290314165257e-02	nan	2.711057499647939045e-02	nan
5.648500000000000227e+02	2.543090246545229820e+04	nan	2.188059875975520481e+04	nan	1.336573008642227833e-02	nan	8.691971843909054307e-01	nan	7.446886755713563844e+01	nan	4.583564960826060997e+01	nan	1.250000000000000069e-02	8.256508997727349253e-02	8.515420000000000211e-01	2.483971030102918864e-02	7.182037202384999830e+01	8.601621661418439035e-02	1.161745495844705711e-02	nan	2.757387155466263506e-02	nan
