#depth	age	sigma_age	air_age	sigma_air_age	accu	sigma_accu	thinning	sigma_thinning	LID	sigma_LID	Ddepth	sigma_Ddepth	accu_model	sigma_accu_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
1.000000000000000000e+01	-2.858235036590308198e+00	nan	-5.400000000000000000e+01	nan	8.876940231249677571e-02	nan	1.004259541949706014e+00	nan	7.536260843129559817e+01	nan	1.000000000000000000e+01	nan	8.743000000000000771e-02	5.976956436294552505e-02	9.959700000000000220e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.580994188474244000e-01	nan	inf	nan
1.100000000000000000e+01	3.466898903117979103e+00	nan	-5.400000000000000000e+01	nan	8.876557586564595703e-02	nan	1.003977700853134758e+00	nan	7.536260843129559817e+01	nan	1.100000000000000000e+01	nan	8.742999999999989669e-02	5.976956436294552505e-02	9.955100000000000060e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.521938977602564080e-01	nan	inf	nan
1.200000000000000000e+01	1.003746457438589346e+01	nan	-5.400000000000000000e+01	nan	8.876160056807712306e-02	nan	1.003685637664536667e+00	nan	7.536260843129559817e+01	nan	1.200000000000000000e+01	nan	8.742999999999989669e-02	5.976956436294552505e-02	9.950400000000000356e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.493775044706495414e-01	nan	inf	nan
1.300000000000000000e+01	1.673191300250570634e+01	nan	-5.400000000000000000e+01	nan	8.875754994970173894e-02	nan	1.003393435573995518e+00	nan	7.536260843129559817e+01	nan	1.300000000000000000e+01	nan	8.742999999999989669e-02	5.976956436294552505e-02	9.945699999999999541e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.520915755467616426e-01	nan	inf	nan
1.400000000000000000e+01	2.330689913441374017e+01	nan	-5.400000000000000000e+01	nan	8.875357125481005138e-02	nan	1.003091003995584263e+00	nan	7.536260843129559817e+01	nan	1.400000000000000000e+01	nan	8.742999999999989669e-02	5.976956436294552505e-02	9.940900000000000292e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.492755011706590196e-01	nan	inf	nan
1.500000000000000000e+01	3.000592202938129560e+01	nan	-5.400000000000000000e+01	nan	8.874951713232451245e-02	nan	1.002788429774869927e+00	nan	7.536260843129559817e+01	nan	1.500000000000000000e+01	nan	8.742999999999989669e-02	5.976956436294552505e-02	9.936099999999999932e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.439871037039939516e-01	nan	inf	nan
1.600000000000000000e+01	3.695098845738432658e+01	nan	-5.400000000000000000e+01	nan	8.870471196680404513e-02	nan	1.002475618665758850e+00	nan	7.536260843129559817e+01	nan	1.600000000000000000e+01	nan	8.739000000000007873e-02	5.976956436294552505e-02	9.931200000000000028e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.389941869851506751e-01	nan	inf	nan
1.700000000000000000e+01	4.414553393939671366e+01	nan	-5.400000000000000000e+01	nan	8.022515609045778595e-02	nan	1.002152565136241069e+00	nan	7.536260843129559817e+01	nan	1.700000000000000000e+01	nan	7.903999999999999915e-02	5.976956436294552505e-02	9.926199999999999468e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.278327412661307561e-01	nan	inf	nan
1.800000000000000000e+01	5.196825595955689892e+01	nan	-5.400000000000000000e+01	nan	8.022087513373392376e-02	nan	1.001819263652305558e+00	nan	7.536260843129559817e+01	nan	1.800000000000000000e+01	nan	7.903999999999999915e-02	5.976956436294552505e-02	9.921100000000000474e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.277834068275020829e-01	nan	inf	nan
1.900000000000000000e+01	5.979399816527164546e+01	nan	-5.400000000000000000e+01	nan	8.021659220497462384e-02	nan	1.001495908068991358e+00	nan	7.536260843129559817e+01	nan	1.900000000000000000e+01	nan	7.903999999999999915e-02	5.976956436294552505e-02	9.916099999999999914e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.277353423314534775e-01	nan	inf	nan
2.000000000000000000e+01	6.762268505605520375e+01	nan	-5.400000000000000000e+01	nan	8.021230734546716534e-02	nan	1.001162300781504477e+00	nan	7.536260843129559817e+01	nan	2.000000000000000000e+01	nan	7.903999999999999915e-02	5.976956436294552505e-02	9.910999999999999810e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.214064919616924393e-01	nan	inf	nan
2.100000000000000000e+01	7.585947687700272013e+01	nan	-5.400000000000000000e+01	nan	8.020779878935943574e-02	nan	1.000818436251817767e+00	nan	7.536260843129559817e+01	nan	2.100000000000000000e+01	nan	7.903999999999999915e-02	5.976956436294552505e-02	9.905800000000000161e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.213579713959531264e-01	nan	inf	nan
2.200000000000000000e+01	8.409956187922571758e+01	nan	-5.400000000000000000e+01	nan	8.020328812012331166e-02	nan	1.000474414129628897e+00	nan	7.536260843129559817e+01	nan	2.200000000000000000e+01	nan	7.903999999999999915e-02	5.976956436294552505e-02	9.900600000000000511e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.213094332132709230e-01	nan	inf	nan
2.300000000000000000e+01	9.234294389422473159e+01	nan	-5.400000000000000000e+01	nan	8.019877533565783478e-02	nan	1.000120127347305932e+00	nan	7.536260843129559817e+01	nan	2.300000000000000000e+01	nan	7.903999999999977710e-02	5.976956436294552505e-02	9.895300000000000207e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.212596519846945858e-01	nan	inf	nan
2.400000000000000000e+01	1.005897100990808894e+02	nan	-5.400000000000000000e+01	nan	8.019426038823426750e-02	nan	9.997656792159960171e-01	nan	7.536260843129559817e+01	nan	2.400000000000000000e+01	nan	7.903999999999999915e-02	5.976956436294552505e-02	9.889999999999999902e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.173614421521883555e-01	nan	inf	nan
2.500000000000000000e+01	1.091103961239105047e+02	nan	-5.400000000000000000e+01	nan	8.018959515888070266e-02	nan	9.994009590019219402e-01	nan	7.536260843129559817e+01	nan	2.500000000000000000e+01	nan	7.903999999999999915e-02	5.976956436294552505e-02	9.884600000000000053e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.154794136857321546e-01	nan	inf	nan
2.600000000000000000e+01	1.177699482300670013e+02	nan	-5.400000000000000000e+01	nan	8.018485359224040987e-02	nan	9.990259611590291966e-01	nan	7.536260843129559817e+01	nan	2.600000000000000000e+01	nan	7.903999999999999915e-02	5.976956436294552505e-02	9.879099999999999548e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.172608511020771516e-01	nan	inf	nan
2.700000000000000000e+01	1.262979436403125533e+02	nan	-5.400000000000000000e+01	nan	8.018018376354121846e-02	nan	9.986609088460004502e-01	nan	7.536260843129559817e+01	nan	2.700000000000000000e+01	nan	7.903999999999999915e-02	5.976956436294552505e-02	9.873699999999999699e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.172111764454913246e-01	nan	inf	nan
2.800000000000000000e+01	1.348295532557577872e+02	nan	-5.400000000000000000e+01	nan	8.021608630471002699e-02	nan	9.982855751409296374e-01	nan	7.536260843129559817e+01	nan	2.800000000000000000e+01	nan	7.907999999999981711e-02	5.976956436294552505e-02	9.868200000000000305e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.172195884538562438e-01	nan	inf	nan
