#depth	age	sigma_age	air_age	sigma_air_age	accu	sigma_accu	thinning	sigma_thinning	LID	sigma_LID	Ddepth	sigma_Ddepth	accu_model	sigma_accu_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
1.000000000000000000e+01	-4.765905730299017762e+01	nan	-6.277000000000000313e+01	nan	4.356709578984647724e-01	nan	9.737919833249507606e-01	nan	1.091201491047657690e+01	nan	1.000000000000000000e+01	nan	3.376789521630026991e-01	2.000000000000000111e-01	9.734408664224554197e-01	1.606392757666825870e-03	1.000000000000000000e+01	2.000000000000000111e-01	7.149827447550488602e-01	nan	inf	nan
1.100000000000000000e+01	-4.626042215083333531e+01	nan	-6.277000000000000313e+01	nan	5.352826642010491964e-01	nan	9.710154679300255776e-01	nan	1.200321640152423441e+01	nan	1.100000000000000000e+01	nan	4.148255616208915697e-01	2.000000000000000111e-01	9.706320143706701487e-01	1.759382544111285415e-03	1.100000000000000000e+01	2.000000000000000111e-01	8.598308464086227287e-01	nan	inf	nan
1.200000000000000000e+01	-4.509740269860404283e+01	nan	-6.277000000000000313e+01	nan	2.568817066767166701e-01	nan	9.682171997029036525e-01	nan	1.309441789257189370e+01	nan	1.200000000000000000e+01	nan	1.990504078490615558e-01	2.000000000000000111e-01	9.678016106170482802e-01	1.912372330555744959e-03	1.200000000000000000e+01	2.000000000000000111e-01	4.080677386274541574e-01	nan	inf	nan
1.300000000000000000e+01	-4.264682916548544256e+01	nan	-6.277000000000000313e+01	nan	3.128879520843369511e-01	nan	9.654091927675075846e-01	nan	1.418561938361955121e+01	nan	1.300000000000000000e+01	nan	2.423863882228255162e-01	2.000000000000000111e-01	9.649616659467221691e-01	2.065362117000204504e-03	1.300000000000000000e+01	2.000000000000000111e-01	4.908631407652542245e-01	nan	inf	nan
1.400000000000000000e+01	-4.060960143956370416e+01	nan	-6.277000000000000313e+01	nan	3.060487001176686594e-01	nan	9.625842715624468582e-01	nan	1.527682087466720873e+01	nan	1.400000000000000000e+01	nan	2.370380314281641254e-01	2.000000000000000111e-01	9.621050093639831324e-01	2.218351903444664049e-03	1.400000000000000000e+01	2.000000000000000111e-01	4.725849850658108142e-01	nan	inf	nan
1.500000000000000000e+01	-3.849357991623760711e+01	nan	-6.277000000000000313e+01	nan	2.873896820497849336e-01	nan	9.597414641420662917e-01	nan	1.636802236571486446e+01	nan	1.500000000000000000e+01	nan	2.225374937002296549e-01	2.000000000000000111e-01	9.592306711724013502e-01	2.371341689889123593e-03	1.500000000000000000e+01	2.000000000000000111e-01	4.380699531146055037e-01	nan	inf	nan
1.600000000000000000e+01	-3.621083947058465924e+01	nan	-6.277000000000000313e+01	nan	3.228091509232730583e-01	nan	9.568989284123354810e-01	nan	1.745922385676252375e+01	nan	1.600000000000000000e+01	nan	2.499049382180533463e-01	2.000000000000000111e-01	9.563568008225601380e-01	2.524331476333583572e-03	1.600000000000000000e+01	2.000000000000000111e-01	4.906027089143155107e-01	nan	inf	nan
1.700000000000000000e+01	-3.417253030141402803e+01	nan	-6.277000000000000313e+01	nan	2.776414837049976381e-01	nan	9.540410614437486725e-01	nan	1.855042534781018304e+01	nan	1.700000000000000000e+01	nan	2.148925419762910682e-01	2.000000000000000111e-01	9.534678047222487907e-01	2.677321262778043116e-03	1.700000000000000000e+01	2.000000000000000111e-01	4.121865408515591467e-01	nan	inf	nan
1.800000000000000000e+01	-3.174644429206970031e+01	nan	-6.277000000000000313e+01	nan	2.537635412486398678e-01	nan	9.511607699926580839e-01	nan	1.964162683885783878e+01	nan	1.800000000000000000e+01	nan	1.963616473165704923e-01	2.000000000000000111e-01	9.505565957020505330e-01	2.830311049222502661e-03	1.800000000000000000e+01	2.000000000000000111e-01	3.737823078437784163e-01	nan	inf	nan
1.900000000000000000e+01	-2.907109027178806571e+01	nan	-6.277000000000000313e+01	nan	3.175042259984497961e-01	nan	9.482623410806596542e-01	nan	2.073282832990549807e+01	nan	1.900000000000000000e+01	nan	2.456156948693114517e-01	2.000000000000000111e-01	9.476274602122252144e-01	2.983300835666962206e-03	1.900000000000000000e+01	2.000000000000000111e-01	4.583479362866494378e-01	nan	inf	nan
